"Id","SalePrice"
2849,197957.267942605
2850,278926.251219518
2851,214532.972629271
2852,239021.568744302
2853,234799.666790071
2854,140923.521429682
2855,202438.637399563
2856,200627.929368306
2857,187529.736842131
2858,204577.609478398
2859,115187.558889628
2860,133431.53655728
2861,127679.700176383
2862,193377.74207744
2863,130589.901164104
2864,241338.960763794
2865,142795.735976571
2866,139415.306785897
2867,93484.9754057404
2868,99016.3935841618
2869,96299.4864599169
2870,127803.574905193
2871,86679.8504818243
2872,47996.469618292
2873,101160.885243802
2874,133740.208388152
2875,118186.894425632
2876,161592.604303963
2877,142054.214546809
2878,169662.413510577
2879,139598.19611942
2880,99822.1139750999
2881,151028.988132077
2882,179182.808159987
2883,199703.281439509
2884,208573.656499117
2885,187016.490836479
2886,239462.236278392
2887,90448.6933222661
2888,134284.91975286
2889,54528.1147741327
2890,74634.6487980142
2891,134983.071393564
2892,49169.8933741631
2893,85844.6675141864
2894,54788.8395259192
2895,335277.548000265
2896,283228.724211338
2897,201512.654491645
2898,149992.625521549
2899,206641.965140338
2900,160116.81088057
2901,196099.015225679
2902,185284.92290667
2903,318924.080772276
2904,335683.523194056
2905,86714.3552438821
2906,203388.058974308
2907,109920.214441066
2908,127750.650192031
2909,148363.3651522
2910,78756.0477024324
2911,80470.0913647273
2912,147648.453462
2913,80403.0202796042
2914,77621.6932207516
2915,84541.8365257156
2916,81554.064564792
2917,166303.250022776
2918,121072.326408326
2919,215284.330355478
